"Mod name","Registry name","Entity class name","ID"
"Lycanites Mobs","lycanitesmobs:asmodeus","EntityAsmodeus",132
"Lycanites Mobs","lycanitesmobs:aspid","EntityAspid",170
"Lycanites Mobs","lycanitesmobs:astaroth","EntityAstaroth",124
"Lycanites Mobs","lycanitesmobs:banshee","EntityBanshee",179
"Lycanites Mobs","lycanitesmobs:barghest","EntityBarghest",105
"Lycanites Mobs","lycanitesmobs:behemoth","EntityBehemoth",143
"Lycanites Mobs","lycanitesmobs:beholder","EntityBeholder",150
"Lycanites Mobs","lycanitesmobs:belph","EntityBelph",201
"Lycanites Mobs","lycanitesmobs:cacodemon","EntityCacodemon",110
"Lycanites Mobs","lycanitesmobs:calpod","EntityCalpod",196
"Lycanites Mobs","lycanitesmobs:cephignis","EntityCephignis",202
"Lycanites Mobs","lycanitesmobs:chupacabra","EntityChupacabra",108
"Lycanites Mobs","lycanitesmobs:cinder","EntityCinder",177
"Lycanites Mobs","lycanitesmobs:clink","EntityClink",159
"Lycanites Mobs","lycanitesmobs:cockatrice","EntityCockatrice",206
"Lycanites Mobs","lycanitesmobs:conba","EntityConba",209
"Lycanites Mobs","lycanitesmobs:concapede","EntityConcapedeHead",118
"Lycanites Mobs","lycanitesmobs:concapedesegment","EntityConcapedeSegment",198
"Lycanites Mobs","lycanitesmobs:crusk","EntityCrusk",116
"Lycanites Mobs","lycanitesmobs:cryptkeeper","EntityCryptkeeper",139
"Lycanites Mobs","lycanitesmobs:crystalshard","CustomProjectileModelEntity",1035
"Lycanites Mobs","lycanitesmobs:crystalshard","CustomProjectileModelEntity",1035
"Lycanites Mobs","lycanitesmobs:crystalshard","CustomProjectileModelEntity",1035
"Lycanites Mobs","lycanitesmobs:crystalshard","CustomProjectileModelEntity",1035
"Lycanites Mobs","lycanitesmobs:crystalshard","CustomProjectileModelEntity",1035
"Lycanites Mobs","lycanitesmobs:darkling","EntityDarkling",187
"Lycanites Mobs","lycanitesmobs:dawon","EntityDawon",145
"Lycanites Mobs","lycanitesmobs:devilgatling","EntityDevilGatling",1049
"Lycanites Mobs","lycanitesmobs:djinn","EntityDjinn",113
"Lycanites Mobs","lycanitesmobs:dweller","EntityDweller",175
"Lycanites Mobs","lycanitesmobs:eechetik","EntityEechetik",114
"Lycanites Mobs","lycanitesmobs:ent","EntityEnt",210
"Lycanites Mobs","lycanitesmobs:epion","EntityEpion",188
"Lycanites Mobs","lycanitesmobs:erepede","EntityErepede",182
"Lycanites Mobs","lycanitesmobs:ettin","EntityEttin",140
"Lycanites Mobs","lycanitesmobs:eyewig","EntityEyewig",126
"Lycanites Mobs","lycanitesmobs:fear","FearEntity",120
"Lycanites Mobs","lycanitesmobs:feradon","EntityFeradon",204
"Lycanites Mobs","lycanitesmobs:frostweaver","EntityFrostweaver",213
"Lycanites Mobs","lycanitesmobs:geist","EntityGeist",128
"Lycanites Mobs","lycanitesmobs:geken","EntityGeken",155
"Lycanites Mobs","lycanitesmobs:geonach","EntityGeonach",152
"Lycanites Mobs","lycanitesmobs:ghoul","EntityGhoul",119
"Lycanites Mobs","lycanitesmobs:gnekk","EntityGnekk",207
"Lycanites Mobs","lycanitesmobs:gorger","EntityGorger",174
"Lycanites Mobs","lycanitesmobs:gorgomite","EntityGorgomite",134
"Lycanites Mobs","lycanitesmobs:grue","EntityGrue",167
"Lycanites Mobs","lycanitesmobs:hellfirebarrier","EntityHellfireBarrier",1040
"Lycanites Mobs","lycanitesmobs:hellfirebarrierpart","EntityHellfireBarrierPart",1047
"Lycanites Mobs","lycanitesmobs:hellfireorb","EntityHellfireOrb",1044
"Lycanites Mobs","lycanitesmobs:hellfirewall","EntityHellfireWall",1039
"Lycanites Mobs","lycanitesmobs:hellfirewave","EntityHellfireWave",1046
"Lycanites Mobs","lycanitesmobs:hellfirewavepart","EntityHellfireWavePart",1038
"Lycanites Mobs","lycanitesmobs:helllaser","EntityHellLaser",1037
"Lycanites Mobs","lycanitesmobs:helllaserend","EntityHellLaserEnd",1043
"Lycanites Mobs","lycanitesmobs:hellshield","EntityHellShield",1048
"Lycanites Mobs","lycanitesmobs:herma","EntityHerma",162
"Lycanites Mobs","lycanitesmobs:hitarea","EntityHitArea",0
"Lycanites Mobs","lycanitesmobs:ignibus","EntityIgnibus",214
"Lycanites Mobs","lycanitesmobs:ika","EntityIka",161
"Lycanites Mobs","lycanitesmobs:ioray","EntityIoray",189
"Lycanites Mobs","lycanitesmobs:jabberwock","EntityJabberwock",149
"Lycanites Mobs","lycanitesmobs:jengu","EntityJengu",191
"Lycanites Mobs","lycanitesmobs:joust","EntityJoust",130
"Lycanites Mobs","lycanitesmobs:joustalpha","EntityJoustAlpha",123
"Lycanites Mobs","lycanitesmobs:khalk","EntityKhalk",129
"Lycanites Mobs","lycanitesmobs:kobold","EntityKobold",106
"Lycanites Mobs","lycanitesmobs:krake","EntityKrake",181
"Lycanites Mobs","lycanitesmobs:lacedon","EntityLacedon",104
"Lycanites Mobs","lycanitesmobs:laserend","LaserEndProjectileEntity",1042
"Lycanites Mobs","lycanitesmobs:lobber","EntityLobber",153
"Lycanites Mobs","lycanitesmobs:lurker","EntityLurker",148
"Lycanites Mobs","lycanitesmobs:maka","EntityMaka",203
"Lycanites Mobs","lycanitesmobs:makaalpha","EntityMakaAlpha",107
"Lycanites Mobs","lycanitesmobs:manticore","EntityManticore",122
"Lycanites Mobs","lycanitesmobs:maug","EntityMaug",115
"Lycanites Mobs","lycanitesmobs:morock","EntityMorock",144
"Lycanites Mobs","lycanitesmobs:nymph","EntityNymph",133
"Lycanites Mobs","lycanitesmobs:pinky","EntityPinky",173
"Lycanites Mobs","lycanitesmobs:pixen","EntityPixen",199
"Lycanites Mobs","lycanitesmobs:quetzodracl","EntityQuetzodracl",169
"Lycanites Mobs","lycanitesmobs:quillbeast","EntityQuillbeast",158
"Lycanites Mobs","lycanitesmobs:rahovart","EntityRahovart",212
"Lycanites Mobs","lycanitesmobs:raiko","EntityRaiko",165
"Lycanites Mobs","lycanitesmobs:reaper","EntityReaper",166
"Lycanites Mobs","lycanitesmobs:reiver","EntityReiver",103
"Lycanites Mobs","lycanitesmobs:remobra","EntityRemobra",197
"Lycanites Mobs","lycanitesmobs:roa","EntityRoa",192
"Lycanites Mobs","lycanitesmobs:roc","EntityRoc",193
"Lycanites Mobs","lycanitesmobs:salamander","EntitySalamander",195
"Lycanites Mobs","lycanitesmobs:serpix","EntitySerpix",135
"Lycanites Mobs","lycanitesmobs:shade","EntityShade",178
"Lycanites Mobs","lycanitesmobs:shadowfirebarrier","EntityShadowfireBarrier",1041
"Lycanites Mobs","lycanitesmobs:shambler","EntityShambler",146
"Lycanites Mobs","lycanitesmobs:silex","EntitySilex",168
"Lycanites Mobs","lycanitesmobs:skylus","EntitySkylus",111
"Lycanites Mobs","lycanitesmobs:spectre","EntitySpectre",136
"Lycanites Mobs","lycanitesmobs:spriggan","EntitySpriggan",100
"Lycanites Mobs","lycanitesmobs:strider","EntityStrider",156
"Lycanites Mobs","lycanitesmobs:summoningportal","PortalEntity",1045
"Lycanites Mobs","lycanitesmobs:sutiramu","EntitySutiramu",176
"Lycanites Mobs","lycanitesmobs:sylph","EntitySylph",183
"Lycanites Mobs","lycanitesmobs:tarantula","EntityTarantula",211
"Lycanites Mobs","lycanitesmobs:thresher","EntityThresher",125
"Lycanites Mobs","lycanitesmobs:treant","EntityTreant",164
"Lycanites Mobs","lycanitesmobs:tremor","EntityTremor",151
"Lycanites Mobs","lycanitesmobs:triffid","EntityTriffid",200
"Lycanites Mobs","lycanitesmobs:trite","EntityTrite",190
"Lycanites Mobs","lycanitesmobs:troll","EntityTroll",154
"Lycanites Mobs","lycanitesmobs:uvaraptor","EntityUvaraptor",117
"Lycanites Mobs","lycanitesmobs:vapula","EntityVapula",163
"Lycanites Mobs","lycanitesmobs:ventoraptor","EntityVentoraptor",194
"Lycanites Mobs","lycanitesmobs:vespid","EntityVespid",137
"Lycanites Mobs","lycanitesmobs:vespidqueen","EntityVespidQueen",102
"Lycanites Mobs","lycanitesmobs:volcan","EntityVolcan",184
"Lycanites Mobs","lycanitesmobs:warg","EntityWarg",138
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:waterjet","CustomProjectileEntity",1036
"Lycanites Mobs","lycanitesmobs:wendigo","EntityWendigo",112
"Lycanites Mobs","lycanitesmobs:wildkin","EntityWildkin",171
"Lycanites Mobs","lycanitesmobs:wisp","EntityWisp",172
"Lycanites Mobs","lycanitesmobs:wraamon","EntityWraamon",208
"Lycanites Mobs","lycanitesmobs:wraith","EntityWraith",157
"Lycanites Mobs","lycanitesmobs:xaphan","EntityXaphan",205
"Lycanites Mobs","lycanitesmobs:yale","EntityYale",186
"Lycanites Mobs","lycanitesmobs:yeti","EntityYeti",185
"Lycanites Mobs","lycanitesmobs:zephyr","EntityZephyr",141
"Lycanites Mobs","lycanitesmobs:zoataur","EntityZoataur",131
"Mahou Tsukai","mahoutsukai:authority_mahoujin_entity","AuthorityMahoujinEntity",9
"Mahou Tsukai","mahoutsukai:fae","FaeEntity",10
"Mahou Tsukai","mahoutsukai:familiar_entity","FamiliarEntity",7
"Mahou Tsukai","mahoutsukai:gate_weapon_projectile_entity","GateWeaponProjectileEntity",1
"Mahou Tsukai","mahoutsukai:gauntlet_mahoujin_entity","GauntletMahoujinEntity",6
"Mahou Tsukai","mahoutsukai:kodoku_entity","KodokuEntity",8
"Mahou Tsukai","mahoutsukai:mahoujin_beam_entity","MysticStaffBeamMahoujinEntity",4
"Mahou Tsukai","mahoutsukai:mahoujin_entity","MysticStaffMahoujinEntity",3
"Mahou Tsukai","mahoutsukai:mental_displacement","MentalDisplacementEntity",2
"Mahou Tsukai","mahoutsukai:rho_aias_mahoujin_entity","RhoAiasMahoujinEntity",5
"Mahou Tsukai","mahoutsukai:weapon_projectile_entity","WeaponProjectileEntity",0
"Minecraft","minecraft:area_effect_cloud","EntityAreaEffectCloud",3
"Minecraft","minecraft:armor_stand","EntityArmorStand",30
"Minecraft","minecraft:arrow","EntityTippedArrow",10
"Minecraft","minecraft:bat","EntityBat",65
"Minecraft","minecraft:blaze","EntityBlaze",61
"Minecraft","minecraft:boat","EntityBoat",41
"Minecraft","minecraft:cave_spider","EntityCaveSpider",59
"Minecraft","minecraft:chest_minecart","EntityMinecartChest",43
"Minecraft","minecraft:chicken","EntityChicken",93
"Minecraft","minecraft:commandblock_minecart","EntityMinecartCommandBlock",40
"Minecraft","minecraft:cow","EntityCow",92
"Minecraft","minecraft:creeper","EntityCreeper",50
"Minecraft","minecraft:donkey","EntityDonkey",31
"Minecraft","minecraft:dragon_fireball","EntityDragonFireball",26
"Minecraft","minecraft:egg","EntityEgg",7
"Minecraft","minecraft:elder_guardian","EntityElderGuardian",4
"Minecraft","minecraft:ender_crystal","EntityEnderCrystal",200
"Minecraft","minecraft:ender_dragon","EntityDragon",63
"Minecraft","minecraft:ender_pearl","EntityEnderPearl",14
"Minecraft","minecraft:enderman","EntityEnderman",58
"Minecraft","minecraft:endermite","EntityEndermite",67
"Minecraft","minecraft:evocation_fangs","EntityEvokerFangs",33
"Minecraft","minecraft:evocation_illager","EntityEvoker",34
"Minecraft","minecraft:eye_of_ender_signal","EntityEnderEye",15
"Minecraft","minecraft:falling_block","EntityFallingBlock",21
"Minecraft","minecraft:fireball","EntityLargeFireball",12
"Minecraft","minecraft:fireworks_rocket","EntityFireworkRocket",22
"Minecraft","minecraft:furnace_minecart","EntityMinecartFurnace",44
"Minecraft","minecraft:ghast","EntityGhast",56
"Minecraft","minecraft:giant","EntityGiantZombie",53
"Minecraft","minecraft:guardian","EntityGuardian",68
"Minecraft","minecraft:hopper_minecart","EntityMinecartHopper",46
"Minecraft","minecraft:horse","EntityHorse",100
"Minecraft","minecraft:husk","EntityHusk",23
"Minecraft","minecraft:illusion_illager","EntityIllusionIllager",37
"Minecraft","minecraft:item","EntityItem",1
"Minecraft","minecraft:item_frame","EntityItemFrame",18
"Minecraft","minecraft:leash_knot","EntityLeashKnot",8
"Minecraft","minecraft:llama","EntityLlama",103
"Minecraft","minecraft:llama_spit","EntityLlamaSpit",104
"Minecraft","minecraft:magma_cube","EntityMagmaCube",62
"Minecraft","minecraft:minecart","EntityMinecartEmpty",42
"Minecraft","minecraft:mooshroom","EntityMooshroom",96
"Minecraft","minecraft:mule","EntityMule",32
"Minecraft","minecraft:ocelot","EntityOcelot",98
"Minecraft","minecraft:painting","EntityPainting",9
"Minecraft","minecraft:parrot","EntityParrot",105
"Minecraft","minecraft:pig","EntityPig",90
"Minecraft","minecraft:polar_bear","EntityPolarBear",102
"Minecraft","minecraft:potion","EntityPotion",16
"Minecraft","minecraft:rabbit","EntityRabbit",101
"Minecraft","minecraft:sheep","EntitySheep",91
"Minecraft","minecraft:shulker","EntityShulker",69
"Minecraft","minecraft:shulker_bullet","EntityShulkerBullet",25
"Minecraft","minecraft:silverfish","EntitySilverfish",60
"Minecraft","minecraft:skeleton","EntitySkeleton",51
"Minecraft","minecraft:skeleton_horse","EntitySkeletonHorse",28
"Minecraft","minecraft:slime","EntitySlime",55
"Minecraft","minecraft:small_fireball","EntitySmallFireball",13
"Minecraft","minecraft:snowball","EntitySnowball",11
"Minecraft","minecraft:snowman","EntitySnowman",97
"Minecraft","minecraft:spawner_minecart","EntityMinecartMobSpawner",47
"Minecraft","minecraft:spectral_arrow","EntitySpectralArrow",24
"Minecraft","minecraft:spider","EntitySpider",52
"Minecraft","minecraft:squid","EntitySquid",94
"Minecraft","minecraft:stray","EntityStray",6
"Minecraft","minecraft:tnt","EntityTNTPrimed",20
"Minecraft","minecraft:tnt_minecart","EntityMinecartTNT",45
"Minecraft","minecraft:vex","EntityVex",35
"Minecraft","minecraft:villager","EntityVillager",120
"Minecraft","minecraft:villager_golem","EntityIronGolem",99
"Minecraft","minecraft:vindication_illager","EntityVindicator",36
"Minecraft","minecraft:witch","EntityWitch",66
"Minecraft","minecraft:wither","EntityWither",64
"Minecraft","minecraft:wither_skeleton","EntityWitherSkeleton",5
"Minecraft","minecraft:wither_skull","EntityWitherSkull",19
"Minecraft","minecraft:wolf","EntityWolf",95
"Minecraft","minecraft:xp_bottle","EntityExpBottle",17
"Minecraft","minecraft:xp_orb","EntityXPOrb",2
"Minecraft","minecraft:zombie","EntityZombie",54
"Minecraft","minecraft:zombie_horse","EntityZombieHorse",29
"Minecraft","minecraft:zombie_pigman","EntityPigZombie",57
"Minecraft","minecraft:zombie_villager","EntityZombieVillager",27
"Minecraft","wolfarmor:wolf_armored","EntityWolfArmored",1758
"Minecraft Comes Alive","mca:entityvillagermca","EntityVillagerMCA",1120
"Minecraft Comes Alive","mca:grimreapermca","EntityGrimReaper",1121
"Multi Mob Core","multimob:dummy","EntityDummy",0
"NetherEx","netherex:blue_fireball","EntityBlueFireball",1
"NetherEx","netherex:brute","EntityBrute",16
"NetherEx","netherex:coolmar_spider","EntityCoolmarSpider",15
"NetherEx","netherex:ember","EntityEmber",9
"NetherEx","netherex:frost","EntityFrost",17
"NetherEx","netherex:ghast_queen","EntityGhastQueen",18
"NetherEx","netherex:ghast_queen_fireball","EntityGhastQueenFireball",-1
"NetherEx","netherex:ghastling","EntityGhastling",14
"NetherEx","netherex:ghastling_fireball","EntityGhastlingFireball",0
"NetherEx","netherex:gold_golem","EntityGoldGolem",5
"NetherEx","netherex:mogus","EntityMogus",6
"NetherEx","netherex:nethermite","EntityNethermite",10
"NetherEx","netherex:obsidian_boat","EntityObsidianBoat",2
"NetherEx","netherex:pigtificate","EntityPigtificate",4
"NetherEx","netherex:pigtificate_leader","EntityPigtificateLeader",3
"NetherEx","netherex:salamander","EntitySalamander",7
"NetherEx","netherex:spinout","EntitySpinout",11
"NetherEx","netherex:spore","EntitySpore",13
"NetherEx","netherex:spore_creeper","EntitySporeCreeper",12
"NetherEx","netherex:wight","EntityWight",8
"PetRock","petrock:petrock","EntityPetRock",1
"Pixelmon","pixelmon:bike","EntityBike",18
"Pixelmon","pixelmon:breeding","EntityBreeding",17
"Pixelmon","pixelmon:chair_mount","EntityChairMount",11
"Pixelmon","pixelmon:empty_pokeball","EntityEmptyPokeball",9
"Pixelmon","pixelmon:hook","EntityHook",10
"Pixelmon","pixelmon:npc_chatting","NPCChatting",5
"Pixelmon","pixelmon:npc_nursejoy","NPCNurseJoy",12
"Pixelmon","pixelmon:npc_oldfisherman","NPCFisherman",19
"Pixelmon","pixelmon:npc_questgiver","NPCQuestGiver",6
"Pixelmon","pixelmon:npc_relearner","NPCRelearner",7
"Pixelmon","pixelmon:npc_shopkeeper","NPCShopkeeper",13
"Pixelmon","pixelmon:npc_trader","NPCTrader",2
"Pixelmon","pixelmon:npc_trainer","NPCTrainer",0
"Pixelmon","pixelmon:npc_tutor","NPCTutor",8
"Pixelmon","pixelmon:occupied_pokeball","EntityOccupiedPokeball",15
"Pixelmon","pixelmon:painting","EntityPixelmonPainting",14
"Pixelmon","pixelmon:pixelmon","EntityPixelmon",3
"Pixelmon","pixelmon:statue","EntityStatue",4
"Pixelmon","pixelmon:ultra_wormhole","EntityWormhole",16
"Primitive Mobs","primitivemobs:baby_spider","EntityBabySpider",15
"Primitive Mobs","primitivemobs:bewitched_tome","EntityEnchantedBook",5
"Primitive Mobs","primitivemobs:blazing_juggernaut","EntityBlazingJuggernaut",12
"Primitive Mobs","primitivemobs:brain_slime","EntityBrainSlime",7
"Primitive Mobs","primitivemobs:chameleon","EntityChameleon",1
"Primitive Mobs","primitivemobs:dodo","EntityDodo",19
"Primitive Mobs","primitivemobs:festive_creeper","EntityFestiveCreeper",9
"Primitive Mobs","primitivemobs:filch_lizard","EntityFilchLizard",6
"Primitive Mobs","primitivemobs:flame_spewer","EntityFlameSpewer",24
"Primitive Mobs","primitivemobs:flame_spit","EntityFlameSpit",27
"Primitive Mobs","primitivemobs:goblin","EntityGoblin",22
"Primitive Mobs","primitivemobs:grovesprite","EntityGroveSprite",4
"Primitive Mobs","primitivemobs:harpy","EntityHarpy",23
"Primitive Mobs","primitivemobs:haunted_tool","EntityHauntedTool",3
"Primitive Mobs","primitivemobs:lily_lurker","EntityLilyLurker",13
"Primitive Mobs","primitivemobs:lost_miner","EntityLostMiner",17
"Primitive Mobs","primitivemobs:mimic","EntityMimic",20
"Primitive Mobs","primitivemobs:mother_spider","EntityMotherSpider",14
"Primitive Mobs","primitivemobs:primitive_egg","EntityPrimitiveThrowable",29
"Primitive Mobs","primitivemobs:primitive_tnt_primed","EntityPrimitiveTNTPrimed",26
"Primitive Mobs","primitivemobs:rocket_creeper","EntityRocketCreeper",8
"Primitive Mobs","primitivemobs:sheepman","EntitySheepman",21
"Primitive Mobs","primitivemobs:skeleton_warrior","EntitySkeletonWarrior",11
"Primitive Mobs","primitivemobs:spider_egg","EntitySpiderEgg",30
"Primitive Mobs","primitivemobs:support_creeper","EntitySupportCreeper",10
"Primitive Mobs","primitivemobs:thrown_block","EntityThrownBlock",28
"Primitive Mobs","primitivemobs:traveling_merchant","EntityTravelingMerchant",18
"Primitive Mobs","primitivemobs:treasure_slime","EntityTreasureSlime",2
"Primitive Mobs","primitivemobs:trollager","EntityTrollager",16
"Primitive Mobs","primitivemobs:void_eye","EntityVoidEye",25
"Psi","psi:spell_charge","EntitySpellCharge",3
"Psi","psi:spell_circle","EntitySpellCircle",1
"Psi","psi:spell_grenade","EntitySpellGrenade",2
"Psi","psi:spell_mine","EntitySpellMine",4
"Psi","psi:spell_projectile","EntitySpellProjectile",0
"Scaling Health","scalinghealth:blightfire","EntityBlightFire",0
"Sit","sit:entity_sit","EntitySit",0
"Snow! Real Magic!","snowrealmagic:snow","EntityFallingSnow",0
"Spartan Weaponry","spartanweaponry:arrow_diamond","EntityArrowDiamond",9
"Spartan Weaponry","spartanweaponry:arrow_explosive","EntityArrowExplosive",10
"Spartan Weaponry","spartanweaponry:arrow_iron","EntityArrowIron",8
"Spartan Weaponry","spartanweaponry:arrow_wood","EntityArrowWood",7
"Spartan Weaponry","spartanweaponry:bolt","EntityBoltTipped",1
"Spartan Weaponry","spartanweaponry:bolt_diamond","EntityBoltDiamond",13
"Spartan Weaponry","spartanweaponry:bolt_specral","EntityBoltSpectral",2
"Spartan Weaponry","spartanweaponry:boomerang_thrown","EntityBoomerang",11
"Spartan Weaponry","spartanweaponry:dagger_thrown","EntityThrownWeapon",3
"Spartan Weaponry","spartanweaponry:dynamite","EntityDynamite",12
"Spartan Weaponry","spartanweaponry:javelin_thrown","EntityThrownJavelin",6
"Spartan Weaponry","spartanweaponry:throwing_axe","EntityThrowingAxe",5
"Spartan Weaponry","spartanweaponry:throwing_knife","EntityThrowingKnife",4
"Switch-Bow","switchbow:arrowair","EntityArrowAir",3
"Switch-Bow","switchbow:arrowairupgrade","EntityArrowAirUpgrade",206
"Switch-Bow","switchbow:arrowbone","EntityArrowBone",13
"Switch-Bow","switchbow:arrowboneaoe","EntityArrowBoneAOE",201
"Switch-Bow","switchbow:arrowbouncy","EntityArrowBouncy",25
"Switch-Bow","switchbow:arrowburial","EntityArrowBurial",18
"Switch-Bow","switchbow:arrowburialaoe","EntityArrowBurialAOE",203
"Switch-Bow","switchbow:arrowchorus","EntityArrowChorus",19
"Switch-Bow","switchbow:arrowdiamond","EntityArrowDiamond",10
"Switch-Bow","switchbow:arrowdragonbreath","EntityArrowDragonBreath",21
"Switch-Bow","switchbow:arrowenderperle","EntityArrowEnderperle",4
"Switch-Bow","switchbow:arrowfire","EntityArrowFire",12
"Switch-Bow","switchbow:arrowfireupgrade","EntityArrowFireUpgrade",204
"Switch-Bow","switchbow:arrowfirework","EntityArrowFirework",14
"Switch-Bow","switchbow:arrowfrost","EntityArrowFrost",2
"Switch-Bow","switchbow:arrowknockback","EntityArrowKnockback",24
"Switch-Bow","switchbow:arrowlightningbolt","EntityArrowLightningBolt",0
"Switch-Bow","switchbow:arrowlightningboltstorm","EntityArrowLightningBoltStorm",200
"Switch-Bow","switchbow:arrowlove","EntityArrowLove",11
"Switch-Bow","switchbow:arrowluck","EntityArrowLuck",16
"Switch-Bow","switchbow:arrowluckupgrade","EntityArrowLuckUpgrade",205
"Switch-Bow","switchbow:arrowofthesearcher","EntityArrowoftheSearcher",26
"Switch-Bow","switchbow:arrowpiercing","EntityArrowPiercing",27
"Switch-Bow","switchbow:arrowprotector","EntityArrowProtector",23
"Switch-Bow","switchbow:arrowredstone","EntityArrowRedstone",17
"Switch-Bow","switchbow:arrowsplit","EntityArrowSplit",8
"Switch-Bow","switchbow:arrowsplitlove","EntityArrowSplitLove",15
"Switch-Bow","switchbow:arrowsplitloveupgrade","EntityArrowSplitLoveUpgrade",207
"Switch-Bow","switchbow:arrowsplitupgrade","EntityArrowSplitUpgrade",202
"Switch-Bow","switchbow:arrowsprinkler","EntityArrowSprinkler",20
"Switch-Bow","switchbow:arrowtnt","EntityArrowTNT",1
"Switch-Bow","switchbow:arrowtorch","EntityArrowTorch",7
"Switch-Bow","switchbow:arrowtriple","EntityArrowTriple",22
"Switch-Bow","switchbow:arrowunderwater","EntityArrowUnderwater",9
"Switch-Bow","switchbow:arrowvampier","EntityArrowVampier",5
"Switch-Bow","switchbow:arrowwither","EntityArrowWither",6
"Switch-Bow","switchbow:entityburial","EntityBurial",102
"Switch-Bow","switchbow:entityfire","EntityFire",101
"Switch-Bow","switchbow:littleirongolem","EntityLittleIronGolem",150
"Thaumcraft","thaumcraft:alumentum","EntityAlumentum",6
"Thaumcraft","thaumcraft:arcanebore","EntityArcaneBore",18
"Thaumcraft","thaumcraft:bottletaint","EntityBottleTaint",9
"Thaumcraft","thaumcraft:brainyzombie","EntityBrainyZombie",24
"Thaumcraft","thaumcraft:causalitycollapser","EntityCausalityCollapser",12
"Thaumcraft","thaumcraft:cultistcleric","EntityCultistCleric",33
"Thaumcraft","thaumcraft:cultistknight","EntityCultistKnight",32
"Thaumcraft","thaumcraft:cultistleader","EntityCultistLeader",22
"Thaumcraft","thaumcraft:cultistportalgreater","EntityCultistPortalGreater",0
"Thaumcraft","thaumcraft:cultistportallesser","EntityCultistPortalLesser",1
"Thaumcraft","thaumcraft:eldritchcrab","EntityEldritchCrab",34
"Thaumcraft","thaumcraft:eldritchgolem","EntityEldritchGolem",21
"Thaumcraft","thaumcraft:eldritchguardian","EntityEldritchGuardian",31
"Thaumcraft","thaumcraft:eldritchorb","EntityEldritchOrb",8
"Thaumcraft","thaumcraft:eldritchwarden","EntityEldritchWarden",20
"Thaumcraft","thaumcraft:fallingtaint","EntityFallingTaint",5
"Thaumcraft","thaumcraft:firebat","EntityFireBat",27
"Thaumcraft","thaumcraft:fluxrift","EntityFluxRift",2
"Thaumcraft","thaumcraft:focuscloud","EntityFocusCloud",14
"Thaumcraft","thaumcraft:focusmine","EntityFocusMine",15
"Thaumcraft","thaumcraft:focusprojectile","EntityFocusProjectile",13
"Thaumcraft","thaumcraft:followitem","EntityFollowingItem",4
"Thaumcraft","thaumcraft:giantbrainyzombie","EntityGiantBrainyZombie",25
"Thaumcraft","thaumcraft:golem","EntityThaumcraftGolem",19
"Thaumcraft","thaumcraft:golemdart","EntityGolemDart",7
"Thaumcraft","thaumcraft:golemorb","EntityGolemOrb",10
"Thaumcraft","thaumcraft:grapple","EntityGrapple",11
"Thaumcraft","thaumcraft:inhabitedzombie","EntityInhabitedZombie",35
"Thaumcraft","thaumcraft:mindspider","EntityMindSpider",30
